Date,3M,10Y,20Y
20180201,1.4832,2.7721,2.9
20180202,1.483,2.8453,2.97
20180205,1.488,2.7962,2.92
20180206,1.5216,2.7671,2.94
20180207,1.5343,2.8419,3.01
20180208,1.5496,2.8511,3.03
20180209,1.5519,2.8258,3.02
20180212,1.5621,2.8548,3.02
20180213,1.6008,2.8339,2.99
20180214,1.5803,2.9104,3.07
20180215,1.5904,2.8885,3.04
20180216,1.6106,2.8777,3.02
20180219,1.5953,2.8777,#N/A
20180220,1.608,2.8941,3.04
20180221,1.6416,2.9372,3.11
20180222,1.6364,2.9161,3.09
20180223,1.6311,2.8669,3.04
20180226,1.6438,2.8569,3.03
20180227,1.6647,2.9062,3.06
20180228,1.6467,2.8697,3.02
20180301,1.6236,2.8006,2.97
20180302,1.649,2.8533,3.02
20180305,1.6617,2.8826,3.04
20180306,1.6749,2.8753,3.03
20180307,1.6748,2.8836,3.04
20180308,1.6594,2.8662,3.01
20180309,1.6643,2.8938,3.04
20180312,1.677,2.8681,3
20180313,1.7107,2.8465,2.98
20180314,1.7643,2.8164,2.94
20180315,1.7642,2.8256,2.94
20180316,1.7767,2.8439,2.96
20180319,1.769,2.842,2.97
20180320,1.7976,2.876,3.01
20180321,1.7387,2.9036,3.01
20180322,1.7182,2.8302,2.94
20180323,1.7307,2.8275,2.94
20180326,1.7434,2.8403,2.96
20180327,1.7567,2.791,2.9
20180328,1.7285,2.7792,2.89
20180329,1.7182,2.7383,2.85
20180330,1.7182,2.7383,#N/A
20180402,1.723,2.7282,2.85
20180403,1.7388,2.7856,2.9
20180404,1.7081,2.7883,2.91
20180405,1.7156,2.8267,2.95
20180406,1.718,2.7819,2.89
20180409,1.7179,2.7892,2.89
20180410,1.7235,2.7975,2.89
20180411,1.7259,2.7856,2.87
20180412,1.7438,2.8354,2.92
20180413,1.7512,2.8226,2.91
20180416,1.7511,2.8345,2.91
20180417,1.7797,2.8116,2.89
20180418,1.8078,2.865,2.95
20180419,1.8205,2.9131,3.01
20180420,1.81,2.9523,3.04
20180423,1.815,2.9691,3.05
20180424,1.8565,2.9879,3.08
20180425,1.8487,3.0254,3.12
20180426,1.8205,2.9889,3.08
20180427,1.8125,2.9582,3.03
20180430,1.8099,2.933,3.01
20180501,1.8437,2.9723,3.03
20180502,1.8334,2.9639,3.04
20180503,1.8307,2.95,3.02
20180504,1.833,2.9436,3.02
20180507,1.8227,2.9483,3.02
20180508,1.8693,2.9633,3.04
20180509,1.8768,3.0056,3.07
20180510,1.887,2.9658,3.04
20180511,1.8969,2.9668,3.03
20180514,1.8994,2.9887,3.06
20180515,1.9179,3.076,3.14
20180516,1.9076,3.0918,3.16
20180517,1.9075,3.1048,3.19
20180518,1.8995,3.0642,3.14
20180521,1.9071,3.0661,3.13
20180522,1.9307,3.0624,3.14
20180523,1.9229,3.0026,3.09
20180524,1.91,2.9733,3.06
20180525,1.8994,2.9277,3.01
20180528,1.8994,2.9277,#N/A
20180529,1.8891,2.7693,2.87
20180530,1.9229,2.8441,2.93
20180531,1.9151,2.8305,2.91
20180601,1.9097,2.8894,2.96
20180604,1.8943,2.935,3
20180605,1.9358,2.9113,2.99
20180606,1.9459,2.9736,3.05
20180607,1.9305,2.9299,3
20180608,1.9123,2.9355,3
20180611,1.9019,2.9584,3.02
20180612,1.9307,2.9538,3.02
20180613,1.9357,2.9796,3.04
20180614,1.933,2.9428,2.99
20180615,1.9378,2.9227,2.98
20180618,1.9224,2.9273,2.98
20180619,1.9307,2.8934,2.95
20180620,1.9255,2.9227,2.99
20180621,1.9305,2.8971,2.97
20180622,1.9225,2.898,2.97
20180625,1.8943,2.8751,2.95
20180626,1.9307,2.876,2.95
20180627,1.9152,2.824,2.9
20180628,1.9177,2.8459,2.91
20180629,1.9148,2.8504,2.91
20180702,1.9352,2.8641,2.92
20180703,1.969,2.8303,2.89
20180704,1.969,2.8303,#N/A
20180705,1.9484,2.8388,2.88
20180706,1.9506,2.8196,2.87
20180709,1.948,2.8579,2.9
20180710,1.9819,2.8689,2.91
20180711,1.9613,2.8423,2.89
20180712,1.9663,2.8515,2.89
20180713,1.9609,2.8295,2.87
20180716,1.9812,2.8551,2.9
20180717,2.0152,2.8633,2.91
20180718,1.9895,2.8734,2.93
20180719,1.9919,2.8413,2.9
20180720,1.9737,2.8835,2.96
20180723,1.9633,2.9667,3.04
20180724,1.9972,2.9481,3.02
20180725,1.9997,2.9352,3
20180726,1.9868,2.9704,3.05
20180727,1.9865,2.9603,3.03
20180730,1.9838,2.977,3.05
20180731,2.0331,2.9668,3.03
20180801,2.0253,2.9966,3.07
20180802,2.0124,2.9827,3.06
20180803,2.0018,2.9501,3.03
20180806,2.0068,2.9372,3.02
20180807,2.0485,2.9725,3.06
20180808,2.0381,2.9697,3.05
20180809,2.0534,2.9321,3.01
20180810,2.0351,2.8597,2.96
20180813,2.0452,2.8741,2.97
20180814,2.0664,2.8895,2.98
20180815,2.0714,2.8524,2.95
20180816,2.0662,2.8696,2.95
20180817,2.0402,2.8677,2.95
20180820,2.0401,2.8226,2.91
20180821,2.0639,2.846,2.93
20180822,2.0818,2.8207,2.91
20180823,2.0765,2.818,2.9
20180824,2.0864,2.8216,2.89
20180827,2.1093,2.8441,2.92
20180828,2.1253,2.8849,2.96
20180829,2.1277,2.8795,2.96
20180830,2.102,2.8577,2.93
20180831,2.1015,2.8504,2.95
20180903,2.099,2.8604,#N/A
20180904,2.1142,2.9004,2.99
20180905,2.1329,2.8995,3
20180906,2.1251,2.8762,2.98
20180907,2.1272,2.9391,3.03
20180910,2.1374,2.9346,3.02
20180911,2.1612,2.9795,3.06
20180912,2.1559,2.9603,3.04
20180913,2.1481,2.9621,3.04
20180914,2.1477,2.9861,3.07
20180917,2.1476,3.0027,3.07
20180918,2.1663,3.0472,3.14
20180919,2.1585,3.0806,3.16
20180920,2.1609,3.0742,3.15
20180921,2.1733,3.0659,3.14
20180924,2.1655,3.0762,3.15
20180925,2.2073,3.1005,3.17
20180926,2.2046,3.0577,3.14
20180927,2.184,3.0503,3.13
20180928,2.1887,3.0541,3.13
20181001,2.1937,3.0784,3.18
20181002,2.2253,3.056,3.14
20181003,2.2328,3.1581,3.24
20181004,2.2122,3.1934,3.29
20181005,2.2167,3.2315,3.34
20181008,2.2143,3.2296,#N/A
20181009,2.2345,3.206,3.3
20181010,2.2738,3.2212,3.33
20181011,2.2609,3.1325,3.25
20181012,2.2681,3.1383,3.25
20181015,2.2782,3.1629,3.27
20181016,2.2996,3.1573,3.26
20181017,2.3046,3.1725,3.29
20181018,2.307,3.1744,3.28
20181019,2.3066,3.1974,3.31
20181022,2.309,3.188,3.31
20181023,2.3304,3.1643,3.29
20181024,2.3328,3.1229,3.24
20181025,2.3301,3.1333,3.27
20181026,2.3219,3.0741,3.23
20181029,2.309,3.0836,3.23
20181030,2.3278,3.1062,3.26
20181031,2.3277,3.1506,3.3
20181101,2.3121,3.1375,3.29
20181102,2.3194,3.2126,3.37
20181105,2.3192,3.2003,3.34
20181106,2.3535,3.2118,3.35
20181107,2.3559,3.2068,3.35
20181108,2.3506,3.2289,3.36
20181109,2.3474,3.1856,3.32
20181112,2.35,3.1828,#N/A
20181113,2.3473,3.1424,3.28
20181114,2.3738,3.1195,3.26
20181115,2.3608,3.1158,3.27
20181116,2.3501,3.0738,3.23
20181119,2.3525,3.0528,3.22
20181120,2.3817,3.0509,3.22
20181121,2.4019,3.0582,3.22
20181122,2.3993,3.0627,#N/A
20181123,2.4014,3.039,3.21
20181126,2.3936,3.0681,3.22
20181127,2.3971,3.0553,3.22
20181128,2.3866,3.0425,3.23
20181129,2.366,3.0352,3.21
20181130,2.3578,3.0115,3.19
20181203,2.3423,2.9851,3.15
20181204,2.4176,2.9172,3.05
20181205,2.4073,2.9109,#N/A
20181206,2.4044,2.8707,3.01
20181207,2.3911,2.849,3.01
20181210,2.3807,2.8561,3
20181211,2.4125,2.8776,3.02
20181212,2.4277,2.9036,3.04
20181213,2.4173,2.9099,3.05
20181214,2.4194,2.8881,3.03
20181217,2.391,2.8538,3
20181218,2.3765,2.8232,2.96
20181219,2.3866,2.7712,2.89
20181220,2.3865,2.7828,2.92
20181221,2.3835,2.7879,2.92
20181224,2.3857,2.7404,2.88
20181225,2.3857,2.7404,#N/A
20181226,2.4328,2.7912,2.94
20181227,2.4019,2.7348,2.92
20181228,2.3809,2.7381,2.89
20181231,2.4484,2.6836,2.87
20190101,2.4484,2.6836,#N/A
20190102,2.4123,2.6605,2.83
20190103,2.407,2.561,2.75
20190104,2.4065,2.6567,2.83
20190107,2.4064,2.6806,2.86
20190108,2.4458,2.7187,2.88
20190109,2.4405,2.7284,2.9
20190110,2.4224,2.7292,2.92
20190111,2.4194,2.6977,2.9
20190114,2.4141,2.7083,2.91
20190115,2.4407,2.71,2.92
20190116,2.4174,2.7268,2.92
20190117,2.4044,2.7446,2.93
20190118,2.3987,2.7811,2.95
20190121,2.3987,2.7847,2.92
20190122,2.4088,2.7343,2.91
20190123,2.4072,2.7521,2.93
20190124,2.3634,2.7117,2.89
20190125,2.3758,2.7491,2.92
20190128,2.3833,2.7445,2.92
20190129,2.415,2.7112,2.9
20190130,2.4149,2.6931,2.9
20190131,2.3993,2.6306,2.83
20190201,2.3937,2.6855,2.88
20190204,2.3833,2.7222,2.92
20190205,2.4048,2.7023,2.89
20190206,2.42,2.6995,2.88
20190207,2.4121,2.6518,2.85
20190208,2.4142,2.633,2.82
20190211,2.4269,2.6634,2.85
20190212,2.4304,2.6868,2.87
20190213,2.4277,2.7066,2.89
20190214,2.4198,2.6563,2.85
20190215,2.4218,2.6662,2.84
20190218,2.4218,2.6653,#N/A
20190219,2.419,2.6456,2.84
20190220,2.438,2.65,2.84
20190221,2.4481,2.6905,2.89
20190222,2.4424,2.651,2.86
20190225,2.4474,2.6743,2.87
20190226,2.4407,2.6312,2.84
