INDEX_NAME,INDEX_CODE,INDEX_DATE,CLOSE_INDEX_VALUE,NET_CHANGE,% CHANGE
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Dec-13,8399.885868,79.70789767,0.009580071
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Dec-13,8356.807553,-43.07831571,-0.005128441
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Dec-13,8506.793348,149.9857951,0.017947738
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Dec-13,8596.499993,89.70664541,0.010545295
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Dec-13,8654.965807,58.46581415,0.006801118
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Dec-13,8642.892097,-12.07371002,-0.001395004
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Dec-13,8665.186486,22.29438842,0.002579506
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Dec-13,8659.592789,-5.593696726,-0.000645537
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Dec-13,8680.887095,21.29430551,0.002459042
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Jan-14,8591.379002,-89.50809215,-0.010310938
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Jan-14,8617.160304,25.78130145,0.003000834
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Jan-14,8541.243524,-75.91677936,-0.008809953
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Jan-14,8581.114839,39.8713146,0.004668092
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Jan-14,8560.616288,-20.49855113,-0.002388798
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Jan-14,8549.932065,-10.68422271,-0.001248067
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Jan-14,8594.304523,44.37245763,0.005189802
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Jan-14,8482.824679,-111.4798434,-0.012971363
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Jan-14,8577.477561,94.65288136,0.01115818
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Jan-14,8655.090762,77.61320115,0.009048488
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Jan-14,8647.923311,-7.167450811,-0.00082812
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Jan-14,8608.033465,-39.88984652,-0.00461265
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Jan-14,8676.121292,68.08782772,0.007909801
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Jan-14,8711.77937,35.6580776,0.00410991
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Jan-14,8658.435488,-53.34388215,-0.00612319
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Jan-14,8436.09804,-222.3374482,-0.025678709
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Jan-14,8338.478425,-97.61961402,-0.011571655
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Jan-14,8402.362031,63.88360564,0.007661303
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Jan-14,8330.434642,-71.92738894,-0.008560377
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Jan-14,8399.715685,69.28104294,0.008316618
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Jan-14,8272.293832,-127.4218535,-0.015169782
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Feb-14,8052.27668,-220.0171518,-0.026596873
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Feb-14,8072.286388,20.00970812,0.002484975
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Feb-14,8014.96841,-57.31797815,-0.007100588
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Feb-14,8114.392125,99.42371543,0.012404754
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Feb-14,8151.238822,36.84669647,0.004540907
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Feb-14,8165.893241,14.65441961,0.001797815
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Feb-14,8247.381877,81.48863541,0.009979145
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Feb-14,8268.381271,20.99939479,0.002546189
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Feb-14,8435.043258,166.6619868,0.020156544
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Feb-14,8443.028241,7.984983179,0.000946644
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Feb-14,8518.870949,75.84270779,0.00898288
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Feb-14,8421.641501,-97.22944864,-0.01141342
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Feb-14,8512.297151,90.6556504,0.010764606
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Feb-14,8494.163414,-18.13373662,-0.002130299
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Feb-14,8536.427643,42.2642287,0.004975679
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Feb-14,8498.217981,-38.20966189,-0.004476072
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Feb-14,8593.986048,95.76806676,0.011269194
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Feb-14,8662.285068,68.29902017,0.007947304
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Feb-14,8682.670408,20.3853397,0.002353344
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Mar-14,8634.977861,-47.69254708,-0.005492843
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Mar-14,8843.280352,208.3024911,0.024123107
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Mar-14,8823.795462,-19.48489014,-0.002203355
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Mar-14,8840.460964,16.6655026,0.0018887
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Mar-14,8861.386145,20.92518092,0.002366978
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Mar-14,8849.539093,-11.84705239,-0.00133693
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Mar-14,8727.848976,-121.6901164,-0.013751012
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Mar-14,8764.456595,36.60761878,0.004194346
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Mar-14,8626.55113,-137.9054654,-0.015734628
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Mar-14,8658.794256,32.24312611,0.003737661
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Mar-14,8706.961911,48.16765563,0.005562859
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Mar-14,8832.086755,125.1248431,0.014370666
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Mar-14,8782.297955,-49.78879982,-0.005637263
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Mar-14,8807.063033,24.76507813,0.002819886
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Mar-14,8838.461349,31.39831591,0.003565129
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Mar-14,8789.134619,-49.32672977,-0.005580918
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Mar-14,8776.135515,-12.99910369,-0.001478997
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Mar-14,8606.961944,-169.1735712,-0.019276545
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Mar-14,8588.67691,-18.28503399,-0.002124447
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Mar-14,8647.216652,58.53974177,0.006815921
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Mar-14,8810.161564,162.9449117,0.018843625
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Apr-14,8928.161304,117.9997401,0.013393595
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Apr-14,8970.98129,42.81998639,0.004796059
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Apr-14,8928.215152,-42.76613778,-0.004767164
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Apr-14,8754.324338,-173.890814,-0.019476548
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Apr-14,8639.161143,-115.1631952,-0.013155007
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Apr-14,8727.35362,88.19247669,0.010208454
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Apr-14,8806.991197,79.63757739,0.009125054
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Apr-14,8618.270514,-188.7206834,-0.021428508
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Apr-14,8511.503643,-106.7668706,-0.012388433
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Apr-14,8543.439659,31.93601587,0.0037521
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Apr-14,8552.342664,8.903004585,0.001042087
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Apr-14,8599.549541,47.20687725,0.00551976
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Apr-14,8662.135743,62.58620171,0.007277847
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Apr-14,8724.530475,62.39473201,0.007203158
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Apr-14,8810.453399,85.92292409,0.00984843
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Apr-14,8756.629026,-53.82437305,-0.006109149
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Apr-14,8739.011199,-17.61782682,-0.002011942
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Apr-14,8622.856534,-116.1546654,-0.013291511
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Apr-14,8549.951294,-72.90523931,-0.008454883
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Apr-14,8554.821514,4.870219921,0.00056962
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Apr-14,8603.287558,48.46604404,0.005665348
S&P SmallCap 600 Pure Value (TR),600PVTR,1-May-14,8562.3093,-40.97825869,-0.004763093
S&P SmallCap 600 Pure Value (TR),600PVTR,2-May-14,8596.646634,34.33733475,0.004010289
S&P SmallCap 600 Pure Value (TR),600PVTR,5-May-14,8536.503551,-60.14308354,-0.00699611
S&P SmallCap 600 Pure Value (TR),600PVTR,6-May-14,8396.77436,-139.7291907,-0.016368433
S&P SmallCap 600 Pure Value (TR),600PVTR,7-May-14,8430.628235,33.85387467,0.004031771
S&P SmallCap 600 Pure Value (TR),600PVTR,8-May-14,8333.757891,-96.87034366,-0.011490288
S&P SmallCap 600 Pure Value (TR),600PVTR,9-May-14,8456.101329,122.3434378,0.014680465
S&P SmallCap 600 Pure Value (TR),600PVTR,12-May-14,8686.648597,230.5472682,0.027264014
S&P SmallCap 600 Pure Value (TR),600PVTR,13-May-14,8595.801275,-90.8473219,-0.010458271
S&P SmallCap 600 Pure Value (TR),600PVTR,14-May-14,8393.933891,-201.8673842,-0.023484417
S&P SmallCap 600 Pure Value (TR),600PVTR,15-May-14,8320.549312,-73.38457864,-0.008742573
S&P SmallCap 600 Pure Value (TR),600PVTR,16-May-14,8386.08176,65.53244734,0.007875976
S&P SmallCap 600 Pure Value (TR),600PVTR,19-May-14,8461.060642,74.97888265,0.008940872
S&P SmallCap 600 Pure Value (TR),600PVTR,20-May-14,8304.765546,-156.2950959,-0.018472282
S&P SmallCap 600 Pure Value (TR),600PVTR,21-May-14,8351.30151,46.53596319,0.005603525
S&P SmallCap 600 Pure Value (TR),600PVTR,22-May-14,8461.085423,109.7839139,0.013145725
S&P SmallCap 600 Pure Value (TR),600PVTR,23-May-14,8551.326762,90.24133904,0.010665457
S&P SmallCap 600 Pure Value (TR),600PVTR,27-May-14,8654.347326,103.020564,0.012047319
S&P SmallCap 600 Pure Value (TR),600PVTR,28-May-14,8592.669544,-61.67778246,-0.007126798
S&P SmallCap 600 Pure Value (TR),600PVTR,29-May-14,8621.053322,28.38377759,0.003303255
S&P SmallCap 600 Pure Value (TR),600PVTR,30-May-14,8596.159408,-24.89391357,-0.002887572
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Jun-14,8546.889475,-49.26993339,-0.005731622
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Jun-14,8504.336214,-42.55326014,-0.004978801
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Jun-14,8529.906782,25.57056755,0.003006768
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Jun-14,8733.104693,203.1979108,0.023821821
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Jun-14,8829.047984,95.94329133,0.010986161
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Jun-14,8943.204741,114.1567567,0.012929679
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Jun-14,8921.103102,-22.10163841,-0.002471333
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Jun-14,8830.762606,-90.34049617,-0.010126606
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Jun-14,8752.400031,-78.36257496,-0.008873817
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Jun-14,8742.066788,-10.33324325,-0.001180618
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Jun-14,8743.879907,1.813118609,0.000207402
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Jun-14,8829.768981,85.88907486,0.009822765
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Jun-14,8860.803621,31.03463955,0.003514774
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Jun-14,8852.09964,-8.703980906,-0.000982302
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Jun-14,8867.159454,15.05981368,0.00170127
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Jun-14,8851.049846,-16.10960754,-0.001816772
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Jun-14,8784.824571,-66.22527526,-0.007482194
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Jun-14,8863.870704,79.04613305,0.008998032
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Jun-14,8837.41821,-26.45249418,-0.002984305
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Jun-14,8908.128264,70.71005443,0.008001212
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Jun-14,8943.798739,35.67047504,0.004004261
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Jul-14,9054.29616,110.4974207,0.012354641
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Jul-14,9031.961927,-22.33423331,-0.0024667
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Jul-14,9119.153089,87.1911624,0.009653624
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Jul-14,8959.189856,-159.9632333,-0.017541457
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Jul-14,8874.392584,-84.79727147,-0.009464837
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Jul-14,8888.488656,14.09607193,0.001588399
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Jul-14,8784.45365,-104.0350066,-0.011704465
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Jul-14,8768.292797,-16.16085279,-0.001839711
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Jul-14,8844.700844,76.40804664,0.00871413
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Jul-14,8757.592326,-87.10851751,-0.009848667
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Jul-14,8788.683199,31.09087296,0.003550162
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Jul-14,8682.368463,-106.3147363,-0.012096776
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Jul-14,8813.94834,131.5798775,0.015154837
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Jul-14,8743.138112,-70.81022786,-0.008033883
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Jul-14,8829.291945,86.15383291,0.00985388
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Jul-14,8820.004688,-9.287256849,-0.001051869
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Jul-14,8778.264759,-41.73992948,-0.004732416
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Jul-14,8673.378774,-104.8859848,-0.011948373
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Jul-14,8653.463962,-19.91481216,-0.002296085
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Jul-14,8642.257098,-11.20686362,-0.001295073
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Jul-14,8643.024532,0.767433515,8.88001E-05
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Jul-14,8457.777928,-185.2466043,-0.021433076
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Aug-14,8464.789672,7.011744429,0.000829029
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Aug-14,8531.456938,66.66726613,0.007875833
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Aug-14,8506.831212,-24.62572567,-0.002886462
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Aug-14,8577.019052,70.18783924,0.008250762
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Aug-14,8497.222716,-79.79633553,-0.009303505
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Aug-14,8580.177642,82.95492618,0.009762593
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Aug-14,8683.009735,102.832093,0.011984844
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Aug-14,8606.813729,-76.19600591,-0.008775299
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Aug-14,8654.413728,47.59999912,0.005530502
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Aug-14,8668.729654,14.31592547,0.001654176
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Aug-14,8633.28219,-35.44746438,-0.004089119
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Aug-14,8776.296872,143.0146828,0.016565505
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Aug-14,8821.303408,45.00653591,0.005128192
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Aug-14,8771.874782,-49.42862621,-0.005603325
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Aug-14,8814.338407,42.46362472,0.004840884
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Aug-14,8795.089534,-19.24887248,-0.002183814
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Aug-14,8806.9728,11.88326562,0.001351125
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Aug-14,8870.817538,63.84473795,0.00724934
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Aug-14,8866.936984,-3.880553552,-0.000437452
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Aug-14,8796.686549,-70.25043554,-0.00792274
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Aug-14,8852.151887,55.46533807,0.006305253
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Sep-14,8904.93116,52.77927342,0.00596231
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Sep-14,8876.721351,-28.20980944,-0.003167886
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Sep-14,8869.289941,-7.431410249,-0.00083718
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Sep-14,8886.444038,17.15409699,0.0019341
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Sep-14,8871.931615,-14.51242216,-0.001633097
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Sep-14,8764.749227,-107.1823882,-0.012081066
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Sep-14,8792.00716,27.2579325,0.00310995
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Sep-14,8852.114823,60.10766359,0.006836626
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Sep-14,8759.217853,-92.89697061,-0.010494325
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Sep-14,8655.289829,-103.9280241,-0.011864989
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Sep-14,8704.601986,49.31215733,0.005697343
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Sep-14,8707.522895,2.920909487,0.000335559
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Sep-14,8719.403904,11.88100905,0.001364453
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Sep-14,8614.106873,-105.2970314,-0.012076173
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Sep-14,8479.704646,-134.402227,-0.015602572
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Sep-14,8390.1187,-89.58594561,-0.010564748
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Sep-14,8445.339796,55.22109549,0.006581682
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Sep-14,8307.342981,-137.9968148,-0.016339996
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Sep-14,8362.684241,55.34126022,0.006661728
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Sep-14,8335.574529,-27.10971224,-0.003241748
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Sep-14,8228.858748,-106.7157812,-0.012802451
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Oct-14,8097.636035,-131.2227126,-0.015946648
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Oct-14,8152.963983,55.32794764,0.006832605
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Oct-14,8200.649005,47.68502216,0.005848796
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Oct-14,8130.857224,-69.79178147,-0.008510519
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Oct-14,7964.47878,-166.3784432,-0.020462596
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Oct-14,8101.098218,136.619438,0.017153594
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Oct-14,7880.935083,-220.1631354,-0.027176949
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Oct-14,7786.023835,-94.91124796,-0.012043146
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Oct-14,7769.6523,-16.37153469,-0.002102682
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Oct-14,7860.240501,90.58820034,0.011659235
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Oct-14,7958.601501,98.36100065,0.012513739
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Oct-14,8024.604097,66.00259554,0.00829324
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Oct-14,7985.270036,-39.33406104,-0.004901682
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Oct-14,8095.315311,110.0452756,0.013781034
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Oct-14,8218.033393,122.7180815,0.015159148
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Oct-14,8113.916632,-104.1167612,-0.012669304
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Oct-14,8286.496483,172.5798513,0.021269611
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Oct-14,8314.299745,27.8032623,0.003355249
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Oct-14,8274.868434,-39.43131165,-0.00474259
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Oct-14,8562.851107,287.9826734,0.034802085
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Oct-14,8572.782298,9.931190589,0.0011598
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Oct-14,8641.717559,68.93526114,0.008041177
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Oct-14,8791.785496,150.0679374,0.017365522
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Nov-14,8771.344182,-20.44131432,-0.002325047
